order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_city,ship_region,ship_country,order_status,payment_method
4084,1977,149,2023-11-14,2023-11-21,2023-11-21,UPS,22.46,Gray-Franklin,Toronto,New Mexico,Canada,Shipped,Net Banking
4085,2898,333,2024-03-26,2024-04-04,2024-04-02,DHL,33.19,"Sosa, Robinson and Raymond",London,Pennsylvania,UK,Shipped,Debit Card
4086,2728,62,2023-09-06,2023-09-16,2023-09-09,DHL,97.42,Wilkinson Ltd,Toronto,Kentucky,Canada,Delivered,Cash
4087,3002,56,2025-11-09,2025-11-19,2025-11-13,DHL,91.75,Harvey Group,Vancouver,Louisiana,Canada,Shipped,UPI
4088,3374,7,2024-03-30,2024-04-02,2024-04-06,UPS,47.53,"Miller, Melton and Mcmillan",Mumbai,Georgia,India,Shipped,Debit Card
4089,1494,292,2025-05-05,2025-05-14,2025-05-11,UPS,13.39,Mason LLC,Manchester,New York,UK,Processing,Debit Card
4090,1508,498,2025-04-13,2025-04-18,2025-04-16,DHL,37.16,Novak-Butler,Chicago,Oklahoma,USA,Shipped,Cash
4091,3017,430,2025-03-24,2025-03-30,2025-03-28,USPS,42.67,Reyes Ltd,Hyderabad,New Jersey,India,Delivered,UPI
4092,575,146,2025-03-26,2025-03-31,2025-03-30,FedEx,22.56,Hudson Group,London,Georgia,UK,Shipped,Credit Card
4093,4466,40,2025-02-04,2025-02-10,2025-02-11,UPS,61.08,Turner LLC,Toronto,Mississippi,Canada,Delivered,Credit Card
4094,133,318,2024-08-21,2024-08-27,2024-08-24,UPS,62.58,"Johnson, Sanford and Myers",Bangalore,Maryland,India,Delivered,Cash
4095,3026,17,2024-05-23,2024-05-27,2024-05-29,UPS,57.91,Jacobs-Lopez,Manchester,Utah,UK,Delivered,Net Banking
4096,3544,347,2024-07-06,2024-07-14,2024-07-08,USPS,56.16,Cooper-Turner,Chicago,Oregon,USA,Delivered,UPI
4097,4087,207,2026-02-16,2026-02-26,2026-02-22,USPS,53.05,Chavez and Sons,Seattle,Missouri,USA,Shipped,UPI
4098,3271,221,2024-04-10,2024-04-19,2024-04-14,USPS,93.28,Hamilton Inc,London,Missouri,UK,Delivered,Cash
4099,2534,108,2023-12-07,2023-12-16,2023-12-12,DHL,91.02,Scott Group,Mumbai,Maine,India,Delivered,Cash
4100,2679,172,2026-05-21,2026-05-26,2026-05-24,USPS,80.31,"Cooper, Pena and Dominguez",Toronto,Florida,Canada,Shipped,Net Banking
4101,4634,385,2024-09-09,2024-09-14,2024-09-11,USPS,74.77,Garcia PLC,Bangalore,Utah,India,Delivered,Net Banking
4102,2008,324,2025-09-27,2025-10-04,2025-10-03,USPS,96.29,Ferguson Group,Toronto,South Dakota,Canada,Processing,UPI
4103,3830,91,2026-01-30,2026-02-05,2026-02-06,DHL,88.15,"Garcia, Dean and Russell",Bangalore,Utah,India,Shipped,Net Banking
4104,3259,54,2026-04-11,2026-04-14,2026-04-14,USPS,13.26,"Collins, Hoover and Miller",New York,Kansas,USA,Delivered,Net Banking
4105,4205,203,2026-02-10,2026-02-15,2026-02-15,UPS,30.82,"James, Walker and Castro",Vancouver,Oregon,Canada,Shipped,Cash
4106,2088,456,2024-07-28,2024-07-31,2024-08-04,DHL,12.92,"Sheppard, Hays and Valentine",Mumbai,Florida,India,Shipped,Cash
4107,2655,214,2024-05-07,2024-05-11,2024-05-09,FedEx,85.76,"Brown, Schmidt and Walker",Manchester,Mississippi,UK,Processing,Debit Card
4108,1928,445,2024-08-31,2024-09-04,2024-09-05,FedEx,16.52,Lamb and Sons,Mumbai,Illinois,India,Processing,Debit Card
4109,2195,241,2023-11-20,2023-11-29,2023-11-25,UPS,51.93,"Davenport, Charles and Rice",Seattle,Colorado,USA,Shipped,Cash
4110,2030,324,2025-04-13,2025-04-16,2025-04-14,FedEx,12.29,Baird-Adams,Hyderabad,Alaska,India,Delivered,Credit Card
4111,4106,392,2025-07-17,2025-07-25,2025-07-19,UPS,27.84,"Myers, Norris and Leonard",Seattle,Wyoming,USA,Delivered,UPI
4112,1245,111,2025-09-05,2025-09-09,2025-09-07,UPS,69.49,Morales-Joseph,Bangalore,Michigan,India,Shipped,Credit Card
4113,4864,284,2024-09-11,2024-09-16,2024-09-12,FedEx,22.44,"Rogers, Gonzalez and Rasmussen",Bangalore,Washington,India,Delivered,Cash
4114,4873,469,2025-05-31,2025-06-09,2025-06-04,FedEx,22.38,"Kennedy, Vincent and Long",Hyderabad,Mississippi,India,Shipped,Cash
4115,149,460,2026-01-31,2026-02-06,2026-02-01,DHL,42.89,"Reyes, Roman and Jordan",Vancouver,Wyoming,Canada,Processing,Credit Card
4116,64,358,2024-09-30,2024-10-03,2024-10-06,FedEx,95.37,Thompson LLC,Chicago,Florida,USA,Shipped,UPI
4117,1742,421,2025-02-16,2025-02-21,2025-02-19,DHL,99.16,"Wolfe, Smith and Rivera",London,Alaska,UK,Processing,Net Banking
4118,932,191,2026-03-09,2026-03-13,2026-03-12,DHL,46.36,"Miller, Peterson and Hodges",Manchester,Maryland,UK,Delivered,Credit Card
4119,3811,500,2026-02-02,2026-02-05,2026-02-08,UPS,50.85,Buchanan-Watson,Toronto,Georgia,Canada,Processing,Debit Card
4120,272,433,2025-03-06,2025-03-13,2025-03-07,UPS,67.39,Richard-White,Chicago,Montana,USA,Processing,Cash
4121,80,441,2024-07-29,2024-08-04,2024-08-01,UPS,20.93,Berg-Hill,Seattle,Alabama,USA,Shipped,Credit Card
4122,205,192,2024-07-29,2024-08-04,2024-07-31,UPS,18.19,"Chapman, Wilson and White",London,Mississippi,UK,Processing,UPI
4123,1532,365,2024-01-29,2024-02-08,2024-02-02,UPS,67.28,Cuevas LLC,Bangalore,Maine,India,Delivered,Debit Card
4124,724,113,2026-04-28,2026-05-02,2026-04-29,DHL,73.93,"Gonzalez, Sparks and Moore",Vancouver,Ohio,Canada,Delivered,Cash
4125,1763,86,2025-04-28,2025-05-07,2025-05-02,FedEx,43.08,Frank-Mercado,Seattle,Delaware,USA,Processing,Credit Card
4126,926,412,2024-06-18,2024-06-27,2024-06-22,FedEx,22.05,Chavez Group,Toronto,Virginia,Canada,Delivered,UPI
4127,1547,260,2024-06-28,2024-07-07,2024-07-05,USPS,47.03,Perez-Woodward,London,Texas,UK,Delivered,Debit Card
4128,1402,21,2026-06-14,2026-06-21,2026-06-15,UPS,65.87,Ferguson Ltd,Vancouver,Alaska,Canada,Delivered,UPI
4129,98,185,2024-01-28,2024-02-03,2024-01-29,FedEx,68.15,"Short, Gillespie and Thomas",London,New York,UK,Delivered,Net Banking
4130,2641,408,2024-01-25,2024-02-02,2024-01-26,UPS,57.04,Blair-Griffin,Manchester,Colorado,UK,Shipped,Net Banking
4131,3659,32,2025-12-04,2025-12-10,2025-12-11,USPS,47.95,Moore-Cox,Vancouver,Louisiana,Canada,Shipped,Credit Card
4132,57,287,2026-05-10,2026-05-16,2026-05-11,DHL,67.69,"Kemp, Hamilton and Bullock",Vancouver,Louisiana,Canada,Delivered,UPI
4133,4178,119,2025-07-07,2025-07-15,2025-07-10,USPS,90.76,Richard-Santos,Seattle,Kentucky,USA,Shipped,Debit Card
4134,3724,329,2026-06-11,2026-06-21,2026-06-13,UPS,58.65,Rodriguez and Sons,Mumbai,New York,India,Delivered,Cash
4135,1936,67,2026-04-16,2026-04-19,2026-04-19,UPS,11.01,"Peck, Rhodes and Holt",Seattle,Hawaii,USA,Delivered,UPI
4136,227,219,2025-04-21,2025-04-27,2025-04-28,FedEx,89.15,"Hoover, Walker and Wallace",Toronto,Michigan,Canada,Processing,Credit Card
4137,2981,16,2025-06-25,2025-06-30,2025-06-28,DHL,11.1,"Jordan, Fleming and Russell",New York,Florida,USA,Processing,Net Banking
4138,2238,439,2024-05-20,2024-05-30,2024-05-27,FedEx,48.78,Rodriguez Inc,Chicago,New Jersey,USA,Processing,Net Banking
4139,2225,277,2026-04-21,2026-04-29,2026-04-28,USPS,95.45,"Graves, Ochoa and Cervantes",Vancouver,Arizona,Canada,Processing,Credit Card
4140,1340,458,2025-11-03,2025-11-10,2025-11-10,FedEx,34.25,Pennington LLC,New York,California,USA,Shipped,Cash
4141,658,482,2024-12-09,2024-12-15,2024-12-14,FedEx,91.82,"Barrett, Williams and Johnson",Chicago,Tennessee,USA,Delivered,UPI
4142,2747,358,2024-03-15,2024-03-24,2024-03-19,USPS,44.53,"Thompson, Anderson and Parker",Vancouver,New Mexico,Canada,Delivered,Cash
4143,2772,67,2024-11-30,2024-12-07,2024-12-05,FedEx,50.97,"Bradford, Lee and Coleman",Toronto,New Jersey,Canada,Processing,Debit Card
4144,775,231,2026-02-15,2026-02-24,2026-02-18,USPS,87.65,Ponce Ltd,London,Maryland,UK,Shipped,Credit Card
4145,1057,453,2024-01-30,2024-02-04,2024-02-05,FedEx,28.9,Hines PLC,Mumbai,Wyoming,India,Shipped,Debit Card
4146,2502,232,2026-03-23,2026-03-28,2026-03-27,DHL,86.89,Snyder and Sons,Toronto,Vermont,Canada,Processing,Debit Card
4147,486,317,2023-09-15,2023-09-23,2023-09-21,DHL,54.79,Gonzalez PLC,Mumbai,Illinois,India,Processing,Net Banking
4148,1932,185,2025-01-10,2025-01-20,2025-01-12,UPS,25.42,"Moore, Rowe and Thompson",Toronto,Minnesota,Canada,Processing,UPI
4149,3872,457,2023-09-02,2023-09-05,2023-09-04,UPS,59.66,"Lopez, Barber and Chase",London,Rhode Island,UK,Shipped,Net Banking
4150,1602,366,2024-08-08,2024-08-15,2024-08-15,DHL,30.32,Ball PLC,Vancouver,Minnesota,Canada,Processing,Net Banking
4151,2036,300,2025-01-20,2025-01-26,2025-01-23,UPS,72.46,"Lewis, Young and Jackson",Vancouver,Texas,Canada,Processing,Credit Card
4152,4531,376,2026-04-12,2026-04-21,2026-04-18,UPS,79.96,Perez-Gilbert,Vancouver,Vermont,Canada,Delivered,Net Banking
4153,2040,171,2025-10-11,2025-10-17,2025-10-18,FedEx,94.21,"Thompson, Mitchell and Farrell",Bangalore,Rhode Island,India,Processing,Debit Card
4154,464,437,2026-06-30,2026-07-04,2026-07-04,UPS,30.67,Casey and Sons,Toronto,Vermont,Canada,Delivered,Credit Card
4155,2145,354,2024-02-08,2024-02-13,2024-02-09,UPS,29.27,Simmons-Hunter,Manchester,Iowa,UK,Processing,UPI
4156,1451,498,2023-09-14,2023-09-23,2023-09-16,USPS,22.29,Davis-Williams,Toronto,New Mexico,Canada,Delivered,Debit Card
4157,2986,236,2025-07-05,2025-07-08,2025-07-08,DHL,39.49,"Lopez, Lawson and French",Manchester,Arizona,UK,Processing,Credit Card
4158,2511,105,2024-01-26,2024-02-02,2024-02-02,FedEx,12.36,"Roman, Gallegos and Gonzalez",London,Wisconsin,UK,Shipped,UPI
4159,2173,456,2023-09-20,2023-09-27,2023-09-23,DHL,20.84,Henry and Sons,Manchester,Connecticut,UK,Delivered,Cash
4160,4354,368,2025-03-29,2025-04-05,2025-03-31,UPS,53.04,Newman-Farley,Manchester,Connecticut,UK,Shipped,Credit Card
4161,1323,320,2025-11-29,2025-12-03,2025-11-30,USPS,65.96,"Byrd, Chen and White",Vancouver,Iowa,Canada,Delivered,UPI
4162,3174,148,2023-12-09,2023-12-14,2023-12-14,DHL,46.89,"Leon, Mccoy and Leblanc",Toronto,New York,Canada,Delivered,UPI
4163,1757,334,2024-09-02,2024-09-12,2024-09-05,UPS,86.14,Chan-Mendoza,New York,Ohio,USA,Delivered,Net Banking
4164,2590,415,2024-12-07,2024-12-11,2024-12-10,UPS,86.38,Anderson-Clark,London,New Hampshire,UK,Shipped,Cash
4165,1454,470,2024-06-23,2024-06-29,2024-06-24,UPS,29.71,Thomas and Sons,Manchester,Vermont,UK,Processing,Debit Card
4166,625,14,2025-09-19,2025-09-23,2025-09-21,DHL,90.89,"Rodriguez, Lawson and King",Manchester,Alaska,UK,Delivered,Net Banking
4167,4384,328,2024-03-18,2024-03-27,2024-03-20,FedEx,98.84,"Mooney, Hodge and Knight",London,Minnesota,UK,Processing,Credit Card
4168,2201,324,2026-05-21,2026-05-30,2026-05-22,USPS,15.85,"Dalton, White and Mullen",Vancouver,Utah,Canada,Delivered,Net Banking
4169,4874,321,2025-04-12,2025-04-21,2025-04-14,FedEx,88.69,White-Beasley,Vancouver,Arkansas,Canada,Delivered,Credit Card
4170,4251,468,2024-12-28,2025-01-07,2025-01-02,DHL,5.85,Douglas-Mccullough,New York,Indiana,USA,Delivered,UPI
4171,3587,43,2024-08-02,2024-08-10,2024-08-07,FedEx,90.54,"Mendoza, Lindsey and Jones",Seattle,South Dakota,USA,Shipped,Credit Card
4172,1137,373,2026-04-24,2026-04-30,2026-04-25,FedEx,91.43,"Brown, Sanders and Mcguire",Toronto,Delaware,Canada,Delivered,Debit Card
4173,3938,85,2024-09-23,2024-10-02,2024-09-30,UPS,15.72,Smith Ltd,Mumbai,Connecticut,India,Delivered,Credit Card
4174,4540,201,2024-11-23,2024-11-27,2024-11-26,DHL,8.49,"Dodson, Barton and Delgado",London,Iowa,UK,Shipped,Cash
4175,3237,391,2024-12-07,2024-12-16,2024-12-12,UPS,8.08,Beasley Inc,Vancouver,Georgia,Canada,Delivered,Credit Card
4176,2343,44,2024-06-28,2024-07-05,2024-07-05,DHL,42.26,Thompson-Guerrero,London,Wyoming,UK,Processing,Net Banking
4177,1826,432,2025-09-20,2025-09-30,2025-09-22,USPS,11.43,"Ross, Duncan and Cortez",Mumbai,Maine,India,Shipped,Cash
4178,3017,87,2026-05-08,2026-05-16,2026-05-14,DHL,67.67,Brown-Cross,Manchester,Mississippi,UK,Processing,Net Banking
4179,1748,459,2025-07-31,2025-08-10,2025-08-06,UPS,7.73,Flores-Carroll,Mumbai,Arizona,India,Shipped,Net Banking
4180,3915,295,2024-04-18,2024-04-28,2024-04-24,USPS,46.28,"Jones, Miller and Madden",Bangalore,South Dakota,India,Shipped,UPI
4181,817,21,2024-09-10,2024-09-18,2024-09-15,DHL,74.33,Knight Ltd,Mumbai,California,India,Processing,Credit Card
4182,2593,3,2025-01-04,2025-01-11,2025-01-11,FedEx,97.65,Nelson-Hudson,Mumbai,Michigan,India,Shipped,Net Banking
4183,209,448,2026-05-29,2026-06-03,2026-06-03,USPS,45.43,"Le, Vargas and Lewis",Manchester,Colorado,UK,Delivered,Cash
4184,3434,109,2024-12-02,2024-12-10,2024-12-05,FedEx,91.14,"Crawford, Ballard and Brown",Vancouver,New Hampshire,Canada,Shipped,Credit Card
4185,1405,45,2023-07-23,2023-07-26,2023-07-24,USPS,20.69,King Group,London,Florida,UK,Delivered,Net Banking
4186,2547,430,2024-03-24,2024-03-31,2024-03-25,DHL,37.8,Jones Ltd,Seattle,Texas,USA,Shipped,Credit Card
4187,4111,179,2025-08-31,2025-09-06,2025-09-03,UPS,36.95,Daniel Inc,Vancouver,Connecticut,Canada,Shipped,Debit Card
4188,3856,396,2024-03-11,2024-03-21,2024-03-18,USPS,73.66,Everett PLC,London,Maryland,UK,Shipped,UPI
4189,2644,235,2024-08-04,2024-08-10,2024-08-08,UPS,36.37,"Jordan, Potts and Powell",Manchester,Wisconsin,UK,Delivered,Debit Card
4190,2712,481,2025-10-26,2025-11-02,2025-10-30,FedEx,67.67,"Gibson, Johnson and Friedman",Toronto,Oregon,Canada,Shipped,Debit Card
4191,1293,437,2025-07-29,2025-08-08,2025-08-03,DHL,58.45,Martin Group,Mumbai,Indiana,India,Shipped,UPI
4192,1328,108,2025-08-12,2025-08-21,2025-08-16,UPS,10.72,Yates and Sons,London,Iowa,UK,Delivered,Cash
4193,2781,138,2024-02-12,2024-02-15,2024-02-16,DHL,77.16,"Price, Duran and Stevens",Seattle,New Hampshire,USA,Shipped,Cash
4194,673,482,2024-12-30,2025-01-04,2025-01-02,DHL,49.63,"Maynard, Nichols and Alvarez",Bangalore,Vermont,India,Shipped,Debit Card
4195,4452,175,2025-11-15,2025-11-19,2025-11-21,USPS,40.64,Young-Walsh,Mumbai,Nebraska,India,Delivered,UPI
4196,1320,315,2024-06-10,2024-06-17,2024-06-14,UPS,73.69,"Armstrong, Moon and Steele",New York,South Dakota,USA,Processing,Debit Card
4197,179,139,2024-06-02,2024-06-05,2024-06-07,FedEx,42.8,"Davis, Carrillo and Murphy",London,Delaware,UK,Delivered,Debit Card
4198,2159,454,2024-05-10,2024-05-19,2024-05-11,USPS,54.93,"Powers, Floyd and Walsh",Chicago,Alaska,USA,Delivered,Net Banking
4199,1180,267,2024-04-30,2024-05-05,2024-05-06,UPS,67.61,Thomas and Sons,Vancouver,Iowa,Canada,Processing,Cash
4200,337,147,2024-01-27,2024-01-31,2024-02-02,FedEx,81.42,Bell Inc,New York,Pennsylvania,USA,Shipped,Credit Card
4201,2009,104,2025-01-15,2025-01-21,2025-01-16,DHL,13.25,Nelson-Campbell,Manchester,New York,UK,Processing,UPI
4202,2047,215,2026-04-12,2026-04-21,2026-04-13,FedEx,64.89,Castillo-Dawson,Mumbai,New Jersey,India,Delivered,Credit Card
4203,1823,242,2023-07-24,2023-07-27,2023-07-30,FedEx,7.98,Donaldson-Marshall,Mumbai,Florida,India,Delivered,Net Banking
4204,3978,372,2024-11-09,2024-11-18,2024-11-13,USPS,27.82,"Ortega, Graham and Morales",Vancouver,Maryland,Canada,Shipped,UPI
4205,3737,194,2025-12-28,2026-01-04,2025-12-31,DHL,63.66,"Cole, Collins and Everett",Manchester,New Hampshire,UK,Delivered,Debit Card
4206,2050,461,2025-05-05,2025-05-09,2025-05-10,UPS,39.03,Zamora-Simmons,Manchester,Illinois,UK,Processing,Credit Card
4207,884,462,2023-09-13,2023-09-16,2023-09-15,DHL,40.29,Johnson-Russell,Toronto,Kentucky,Canada,Delivered,Credit Card
4208,4403,317,2025-01-21,2025-01-26,2025-01-23,FedEx,24.55,"Walker, Gonzalez and Chapman",Hyderabad,Massachusetts,India,Processing,Credit Card
4209,2551,499,2025-03-13,2025-03-21,2025-03-16,FedEx,18.61,"Simmons, Lopez and Marshall",New York,Louisiana,USA,Shipped,Credit Card
4210,3541,71,2023-11-22,2023-12-01,2023-11-23,DHL,73.14,"Cunningham, Howard and Hudson",Vancouver,Delaware,Canada,Shipped,Credit Card
4211,2433,157,2025-03-04,2025-03-14,2025-03-08,USPS,96.12,Harris-Neal,Hyderabad,Iowa,India,Processing,Debit Card
4212,2089,339,2026-01-30,2026-02-04,2026-02-03,FedEx,21.56,"Smith, Richardson and Rodriguez",Toronto,New Jersey,Canada,Shipped,Credit Card
4213,3579,291,2025-10-21,2025-10-29,2025-10-28,DHL,20.93,Gutierrez-Clark,Toronto,Hawaii,Canada,Delivered,Debit Card
4214,1876,380,2024-10-30,2024-11-07,2024-11-04,USPS,78.0,Castaneda PLC,Bangalore,Kansas,India,Delivered,UPI
4215,4475,93,2024-10-15,2024-10-22,2024-10-20,DHL,83.86,"Horn, Pittman and Hines",Chicago,North Dakota,USA,Shipped,Credit Card
4216,3147,348,2026-02-27,2026-03-07,2026-03-04,DHL,34.79,Livingston-Gutierrez,Chicago,Montana,USA,Shipped,UPI
4217,2446,222,2025-05-28,2025-06-04,2025-06-04,UPS,83.34,Compton-Molina,London,Kansas,UK,Delivered,Credit Card
4218,2113,38,2024-10-18,2024-10-26,2024-10-20,USPS,52.07,Parker LLC,London,West Virginia,UK,Shipped,UPI
4219,2095,253,2023-11-13,2023-11-16,2023-11-20,USPS,77.4,"Martinez, Hudson and Munoz",Chicago,Maryland,USA,Processing,UPI
4220,370,64,2024-08-05,2024-08-12,2024-08-09,UPS,45.23,"Sanchez, Thornton and Hodge",Toronto,Wisconsin,Canada,Delivered,UPI
4221,365,381,2024-09-23,2024-09-28,2024-09-28,DHL,68.27,Mitchell-Andrews,Seattle,Pennsylvania,USA,Shipped,Net Banking
4222,266,425,2024-09-13,2024-09-23,2024-09-15,FedEx,68.93,Smith-Blake,Manchester,Nebraska,UK,Delivered,Net Banking
4223,801,114,2026-05-09,2026-05-16,2026-05-10,FedEx,41.61,"Jackson, Walker and Watkins",Toronto,Vermont,Canada,Shipped,UPI
4224,3944,166,2025-09-07,2025-09-12,2025-09-11,UPS,73.17,Jacobs Group,Manchester,Nebraska,UK,Processing,Debit Card
4225,1029,390,2024-06-26,2024-07-05,2024-06-30,DHL,69.61,"Roth, Day and Khan",London,Oregon,UK,Shipped,Net Banking
4226,4269,479,2026-01-13,2026-01-17,2026-01-16,FedEx,70.79,Wright Inc,Manchester,Louisiana,UK,Shipped,Net Banking
4227,3412,42,2023-08-04,2023-08-13,2023-08-08,UPS,44.95,"Griffin, Brown and Thompson",London,Wisconsin,UK,Processing,Debit Card
4228,3179,129,2025-08-04,2025-08-13,2025-08-10,DHL,34.79,Mendoza LLC,New York,Wisconsin,USA,Processing,Net Banking
4229,955,443,2025-10-05,2025-10-09,2025-10-07,DHL,44.46,Mitchell Ltd,Mumbai,Minnesota,India,Delivered,Debit Card
4230,1079,134,2025-04-24,2025-05-02,2025-04-25,USPS,62.66,Kennedy-Richards,Bangalore,Mississippi,India,Delivered,Cash
4231,1054,42,2024-02-03,2024-02-08,2024-02-09,DHL,58.01,Smith LLC,Vancouver,Arizona,Canada,Processing,Net Banking
4232,4750,249,2024-09-27,2024-10-04,2024-10-02,UPS,13.1,Charles-James,Vancouver,Oregon,Canada,Shipped,Debit Card
4233,479,178,2023-10-30,2023-11-04,2023-11-03,UPS,41.92,"Carr, Knight and Morrow",New York,Georgia,USA,Delivered,Debit Card
4234,2848,417,2024-02-27,2024-03-02,2024-03-02,UPS,5.41,Rodriguez-Maxwell,London,West Virginia,UK,Delivered,Debit Card
4235,3955,145,2024-06-03,2024-06-12,2024-06-08,USPS,42.09,Cook-Long,Seattle,Washington,USA,Delivered,Cash
4236,742,293,2025-01-26,2025-02-04,2025-01-28,DHL,68.4,"Larson, Lee and Aguilar",Toronto,North Dakota,Canada,Delivered,Net Banking
4237,37,216,2026-03-24,2026-03-29,2026-03-26,USPS,22.91,Maynard-Peters,Hyderabad,Utah,India,Shipped,Net Banking
4238,1689,329,2025-05-21,2025-05-29,2025-05-25,USPS,63.93,"Lynch, Blackburn and Green",Vancouver,Colorado,Canada,Shipped,Debit Card
4239,4981,267,2025-02-02,2025-02-09,2025-02-09,DHL,88.59,Lopez-Dominguez,Seattle,Oklahoma,USA,Processing,Credit Card
4240,1779,438,2025-03-30,2025-04-04,2025-04-03,UPS,76.48,Miller and Sons,Hyderabad,Missouri,India,Shipped,Cash
4241,1427,364,2025-11-11,2025-11-21,2025-11-14,DHL,17.1,Williams-Harris,Toronto,Oklahoma,Canada,Processing,Debit Card
4242,2798,430,2024-05-03,2024-05-12,2024-05-04,UPS,6.22,Moore-Lambert,Chicago,Illinois,USA,Delivered,Cash
4243,28,352,2024-02-18,2024-02-27,2024-02-25,UPS,67.83,Lee Group,Manchester,Arizona,UK,Processing,UPI
4244,1638,471,2024-10-19,2024-10-23,2024-10-25,UPS,52.74,Russell-Douglas,Seattle,Idaho,USA,Delivered,Net Banking
4245,3969,408,2023-08-21,2023-08-24,2023-08-28,USPS,45.27,Alvarado Ltd,Mumbai,Maryland,India,Shipped,Debit Card
4246,3214,334,2026-01-08,2026-01-15,2026-01-12,FedEx,66.75,"Figueroa, Leonard and Barrett",Mumbai,Nebraska,India,Delivered,Net Banking
4247,2674,298,2025-11-08,2025-11-15,2025-11-11,UPS,97.83,Arnold Ltd,Seattle,Alaska,USA,Shipped,Cash
4248,404,368,2024-11-21,2024-11-26,2024-11-27,UPS,51.6,"Prince, Carroll and Ramirez",London,Virginia,UK,Delivered,UPI
4249,1622,342,2026-01-12,2026-01-16,2026-01-18,DHL,75.27,Mercado Ltd,Hyderabad,Arkansas,India,Delivered,Net Banking
4250,2704,213,2023-12-09,2023-12-19,2023-12-16,DHL,9.51,"Compton, Kim and Mitchell",Chicago,Tennessee,USA,Processing,Debit Card
4251,447,190,2025-07-15,2025-07-24,2025-07-20,USPS,80.02,Chaney LLC,Toronto,Kentucky,Canada,Delivered,Net Banking
4252,2702,78,2024-06-09,2024-06-16,2024-06-16,DHL,20.2,Moore PLC,London,Massachusetts,UK,Processing,Cash
4253,4140,122,2025-02-11,2025-02-16,2025-02-12,FedEx,31.27,Martin PLC,New York,Arkansas,USA,Shipped,Net Banking
4254,4069,212,2026-02-23,2026-03-02,2026-02-28,USPS,73.96,Myers-White,Seattle,Louisiana,USA,Shipped,UPI
4255,3609,212,2024-12-27,2025-01-04,2024-12-29,USPS,15.31,Gonzalez and Sons,Hyderabad,Washington,India,Processing,UPI
4256,2203,363,2025-10-08,2025-10-11,2025-10-15,DHL,58.38,"Mcguire, Smith and Smith",Mumbai,Georgia,India,Shipped,Cash
4257,2429,98,2024-12-16,2024-12-23,2024-12-22,USPS,84.2,"Frey, Lewis and Rich",Manchester,Montana,UK,Shipped,Net Banking
4258,630,370,2024-07-13,2024-07-19,2024-07-18,DHL,6.56,Gonzalez Group,Vancouver,Alaska,Canada,Processing,Credit Card
4259,4773,436,2025-07-19,2025-07-23,2025-07-25,USPS,75.76,Gross Inc,Manchester,New Hampshire,UK,Processing,Debit Card
4260,1161,485,2026-05-29,2026-06-04,2026-06-03,USPS,81.67,Diaz-Cabrera,London,Nevada,UK,Delivered,Cash
4261,2333,45,2025-06-01,2025-06-06,2025-06-07,USPS,41.37,Parsons PLC,Toronto,Nevada,Canada,Processing,UPI
4262,1883,210,2026-02-24,2026-02-27,2026-03-02,USPS,17.9,Wright-Goodman,Toronto,Minnesota,Canada,Processing,Debit Card
4263,239,463,2024-04-17,2024-04-23,2024-04-23,FedEx,94.63,"Wood, Brown and David",Mumbai,Louisiana,India,Delivered,Credit Card
4264,4734,317,2024-04-16,2024-04-25,2024-04-20,UPS,47.07,"Perkins, Hammond and Cabrera",Vancouver,Iowa,Canada,Delivered,Debit Card
4265,3636,115,2024-04-13,2024-04-20,2024-04-20,USPS,39.35,Robinson Ltd,London,Kansas,UK,Shipped,Credit Card
4266,3769,328,2024-02-12,2024-02-16,2024-02-17,USPS,67.64,Fernandez Group,New York,Arizona,USA,Shipped,Net Banking
4267,2352,430,2023-11-05,2023-11-11,2023-11-10,USPS,8.23,"Robles, Lowery and Smith",Vancouver,Pennsylvania,Canada,Shipped,Net Banking
4268,3692,104,2025-06-27,2025-07-03,2025-06-28,FedEx,61.08,Rosario Ltd,Vancouver,Virginia,Canada,Processing,UPI
4269,2217,218,2024-02-13,2024-02-23,2024-02-19,FedEx,76.73,Ibarra Inc,Mumbai,Maine,India,Processing,Cash
4270,3513,274,2025-06-04,2025-06-08,2025-06-05,UPS,98.2,Hendricks-Green,Bangalore,Washington,India,Delivered,Cash
